"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng","geolocation_city","geolocation_state"
"01231",-23.536825155981305,-46.65967245045877,sao paulo,SP
"01257",-23.542801347452485,-46.687628123896545,sao paulo,SP
"01217",-23.533844773241405,-46.64940663613022,sao paulo,SP
"01228",-23.553993680893775,-46.66264507425493,sao paulo,SP
"01212",-23.5610081559813,-46.64513206549717,sao paulo,SP
"01229",-23.538706271163928,-46.65644576741301,sao paulo,SP
"01252",-23.54173205190716,-46.677108415488476,sao paulo,SP
"01222",-23.5453604454671,-46.650892279906515,sao paulo,SP
"01223",-23.54387906520505,-46.647564255704424,sao paulo,SP
"01239",-23.546781576461434,-46.656499734952895,são paulo,SP
"01239",-23.54577201526344,-46.65601649070918,sao paulo,SP
"01216",-23.533621731894474,-46.64777631043339,sao paulo,SP
"01223",-23.543757471002323,-46.65062194463039,sao paulo,SP
"01238",-23.5444758373536,-46.65439170330084,são paulo,SP
"01236",-23.546181525069954,-46.66894297493005,sao paulo,SP
"01216",-23.535163906745904,-46.65018669677997,são paulo,SP
"01230",-23.541453553880487,-46.65869187785594,sao paulo,SP
"01207",-23.539945452680467,-46.63815670344507,são paulo,SP
"01240",-23.542692727162624,-46.661646070488835,sao paulo,SP
"01224",-23.541700665229538,-46.652336336761905,sao paulo,SP
"01234",-23.541712166253085,-46.66472256174625,sao paulo,SP
"01203",-23.536247846240396,-46.64513340091752,sao paulo,SP
"01223",-23.54380547821568,-46.64920503136361,são paulo,SP
"01229",-23.54108734139297,-46.65733920275257,sao paulo,SP
"01238",-23.543897741329538,-46.65162344947782,sao paulo,SP
"01226",-23.54074136081135,-46.65476957216228,sao paulo,SP
"01220",-23.543269575076465,-46.6455519528247,sao paulo,SP
"01231",-23.536969575076455,-46.659725559813005,sao paulo,SP
"01204",-23.54089021204341,-46.640359131831055,sao paulo,SP
"01229",-23.539902935887806,-46.656844150845416,são paulo,SP
"01204",-23.53212525950718,-46.64698684554789,sao paulo,SP
"01228",-23.537361901481116,-46.65445004039496,sao paulo,SP
"01227",-23.552902455738884,-46.66146293782105,sao paulo,SP
"01223",-23.54385346378897,-46.64723369608748,sao paulo,SP
"01214",-23.539690634196994,-46.6462616555486,são paulo,SP
"01252",-23.54192909853421,-46.68111560964272,são paulo,SP
"01230",-23.53540377462639,-46.65645496018229,sao paulo,SP
"01250",-23.54759168027578,-46.67174253038265,sao paulo,SP
"01202",-23.535824909515863,-46.646549890501504,sao paulo,SP
"01241",-23.54413539855159,-46.660501917565945,sao paulo,SP
"01208",-23.53998364224707,-46.638626940879455,são paulo,SP
"01227",-23.54720989014626,-46.65846794877209,sao paulo,SP
"01233",-23.536679259507178,-46.66231995406545,sao paulo,SP
"01233",-23.534696378296488,-46.661265330140225,sao paulo,SP
"01232",-23.536000550377956,-46.66126405689882,sao paulo,SP
"01240",-23.54378694284137,-46.65861209437926,sao paulo,SP
"01202",-23.535492883980634,-46.64682094878531,são paulo,SP
"01218",-23.53151235913791,-46.6507152917075,sao paulo,SP
"01234",-23.542863191788303,-46.66519612003005,sao paulo,SP
"01224",-23.5403885276127,-46.65143548612153,são paulo,SP
"01206",-23.53024331750252,-46.64701052579501,sao paulo,SP
"01231",-23.536498662502172,-46.66068125728546,sao paulo,SP
"01215",-23.535980067718874,-46.64588577047143,sao paulo,SP
"01203",-23.531269714957592,-46.64881871273588,sao paulo,SP
"01244",-23.548171285042397,-46.660731585752266,sao paulo,SP
"01203",-23.532871368861432,-46.64768426172886,sao paulo,SP
"01229",-23.54135734139297,-46.656479618933545,sao paulo,SP
"01258",-23.54098422508515,-46.6854768012868,sao paulo,SP
"01226",-23.536485649460428,-46.652417533585286,sao paulo,SP
"01257",-23.54636032584106,-46.69019703497028,sao paulo,SP
"01232",-23.533983513185966,-46.65963589563741,sao paulo,SP
"01235",-23.534667177909846,-46.66329414418031,sao paulo,SP
"01214",-23.539690634196994,-46.6462616555486,sao paulo,SP
"01224",-23.5416794454671,-46.65140069608748,sao paulo,SP
"01229",-23.53751083236193,-46.656045062727195,sao paulo,SP
"01248",-23.549561434358598,-46.668573382595675,sao paulo,SP
"01230",-23.538628424923544,-46.657859458508845,sao paulo,SP
"01243",-23.549050205378308,-46.65894108811819,sao paulo,SP
"01206",-23.536628979456438,-46.64220961197997,sao paulo,SP
"01202",-23.53762407132555,-46.645070228691836,são paulo,SP
"01226",-23.537000609210022,-46.6516650545329,são paulo,SP
"01203",-23.53676182070518,-46.644733875382315,sao paulo,SP
"01202",-23.534802461278808,-46.64826949209415,sao paulo,SP
"01254",-23.54454533250616,-46.68182299624909,sao paulo,SP
"01226",-23.537783357752925,-46.650642999163274,sao paulo,SP
"01228",-23.55167843574358,-46.66070011547109,sao paulo,SP
"01208",-23.53601276741302,-46.63979908367479,sao paulo,SP
"01244",-23.548908164031385,-46.660749442697124,sao paulo,SP
"01231",-23.533209376911508,-46.65805795683541,sao paulo,SP
"01213",-23.53641828005074,-46.64006458881068,sao paulo,SP
"01252",-23.54192909853421,-46.68111560964272,sao paulo,SP
"01231",-23.539277294477458,-46.65761321065844,sao paulo,SP
"01238",-23.54143969441404,-46.660078121559266,são paulo,SP
"01258",-23.54139676770148,-46.685696705926574,sao paulo,SP
"01230",-23.53789657507646,-46.65758461809682,sao paulo,SP
"01227",-23.548506170696484,-46.659013691355625,sao paulo,SP
"01229",-23.539113681372296,-46.66108945836462,sao paulo,SP
"01238",-23.544663380518198,-46.65189485844543,sao paulo,SP
"01240",-23.54586859423504,-46.653863049685455,sao paulo,SP
"01252",-23.540428110190977,-46.68086736150383,são paulo,SP
"01255",-23.54425396947311,-46.68372122592186,sao paulo,SP
"01220",-23.54638391035259,-46.64669045282469,sao paulo,SP
"01226",-23.538190850683794,-46.651323227306854,são paulo,SP
"01209",-23.54222353150783,-46.6437369240868,sao paulo,SP
"01230",-23.53719717346644,-46.65894192576027,sao paulo,SP
"01201",-23.534097580068117,-46.65108798542906,sao paulo,SP
"01223",-23.54380547821568,-46.64920503136361,sao paulo,SP
"01238",-23.54112827699232,-46.650778962808005,sao paulo,SP
"01206",-23.536908723555943,-46.64201001428248,sao paulo,SP
"01223",-23.54385853621104,-46.64490266472387,sao paulo,SP
"01232",-23.536000550377956,-46.66126405689882,sao paulo,SP
"01231",-23.53866056924808,-46.6602237500721,sao paulo,SP
"01216",-23.535171126002673,-46.650308379825695,sao paulo,SP
"01216",-23.531710201223373,-46.64467392936694,sao paulo,SP
"01228",-23.548671016960334,-46.65913200848016,sao paulo,SP
"01247",-23.549610237030365,-46.670834262565606,sao paulo,SP
"01233",-23.53658579156327,-46.66220443658031,sao paulo,SP
"01243",-23.549746169859755,-46.661278107132546,sao paulo,SP
"01238",-23.54029141326677,-46.65043534401869,sao paulo,SP
"01229",-23.536212893704164,-46.655596965433745,sao paulo,SP
"01229",-23.536039860955583,-46.6555054726471,sao paulo,SP
"01218",-23.53266734471119,-46.65249677338564,sao paulo,SP
"01206",-23.539993554532895,-46.63967075269783,são paulo,SP
"01240",-23.542487181804987,-46.660328564400636,sao paulo,SP
"01225",-23.540547111575954,-46.64835831862771,sao paulo,SP
"01254",-23.54744050320265,-46.67937176839398,são paulo,SP
"01223",-23.543857477927222,-46.64507366472387,sao paulo,SP
"01230",-23.540613871977495,-46.65838902240767,sao paulo,SP
"01224",-23.542684470713862,-46.652724000000006,sao paulo,SP
"01242",-23.54677167554392,-46.6573782470137,são paulo,SP
"01202",-23.530757909515867,-46.6504908322177,sao paulo,SP
"01229",-23.538706271163928,-46.65644576741301,sao paulo,SP
"01241",-23.543778018033397,-46.66363300014423,sao paulo,SP
"01238",-23.54101985789715,-46.650684960586325,sao paulo,SP
"01223",-23.54378547792722,-46.648011022621034,sao paulo,SP
"01234",-23.545304961892437,-46.665850500000005,sao paulo,SP
"01220",-23.54648291035258,-46.64670395282469,sao paulo,SP
"01207",-23.538683723844393,-46.63904625742971,sao paulo,SP
"01223",-23.543857477927222,-46.645033164723856,sao paulo,SP
"01232",-23.536767374401357,-46.65507313113856,sao paulo,SP
"01239",-23.54574501526344,-46.65600846517394,sao paulo,SP
"01258",-23.54519110130417,-46.68573668082404,sao paulo,SP
"01215",-23.535943983351576,-46.64572578781236,sao paulo,SP
"01223",-23.54378547792722,-46.648011022621034,sao paulo,SP
"01201",-23.534451926868844,-46.65079201349159,sao paulo,SP
"01218",-23.529176319175967,-46.647118215101834,sao paulo,SP
"01243",-23.54831798779497,-46.65698143450282,sao paulo,SP
"01231",-23.538108132667773,-46.66080149999999,sao paulo,SP
"01232",-23.538022365254754,-46.65254747821569,sao paulo,SP
"01211",-23.53663026755725,-46.650677599919185,sao paulo,SP
"01217",-23.533844773241405,-46.64940663613022,sao paulo,SP
"01230",-23.535609265335548,-46.65654851817764,sao paulo,SP
"01238",-23.54397971579432,-46.651665442264445,sao paulo,SP
"01215",-23.5380982425703,-46.64946518235324,sao paulo,SP
"01209",-23.541023870938904,-46.642209972935554,sao paulo,SP
"01218",-23.528693441023698,-46.64621204954122,sao paulo,SP
"01226",-23.537022390789975,-46.65170941993187,sao paulo,SP
"01239",-23.548732281435726,-46.65737367401469,sao paulo,SP
"01215",-23.536383926496857,-46.6489592911946,sao paulo,SP
"01229",-23.53850024562871,-46.65638426019967,sao paulo,SP
"01242",-23.54729766694558,-46.65634177990651,sao paulo,SP
"01227",-23.55369281072185,-46.66223265791455,sao paulo,SP
"01233",-23.534440596168285,-46.661197688181616,são paulo,SP
"01239",-23.548633386346577,-46.655173865110534,são paulo,SP
"01220",-23.54503466472387,-46.6456115111085,sao paulo,SP
"01231",-23.534624493479125,-46.658845975157256,sao paulo,SP
"01226",-23.539828233135236,-46.65296084929882,sao paulo,SP
"01222",-23.54664904830049,-46.650639524986964,sao paulo,SP
"01232",-23.536000550377956,-46.66126405689882,são paulo,SP
"01232",-23.534197428530224,-46.65981610436258,sao paulo,SP
"01257",-23.54376273128144,-46.68884885374371,sao paulo,SP
"01207",-23.53785682431185,-46.63955754509784,sao paulo,SP
"01232",-23.535321705522534,-46.66038980474925,sao paulo,SP
"01251",-23.550345,-46.67652450000001,sao paulo,SP
"01243",-23.54844405216697,-46.656500039961955,sao paulo,SP
"01240",-23.54296030558596,-46.66135846225974,sao paulo,SP
"01210",-23.53792626755726,-46.63896886733221,são paulo,SP
"01202",-23.53150379877663,-46.64989862891685,sao paulo,SP
"01232",-23.53293017790984,-46.65910570246412,sao paulo,SP
"01226",-23.538190850683794,-46.651323227306854,são paulo,SP
"01257",-23.547438774914855,-46.68597877531887,sao paulo,SP
"01243",-23.548416223700166,-46.66047338773154,sao paulo,SP
"01222",-23.54539574311283,-46.651010630072314,sao paulo,SP
"01218",-23.5340505,-46.6411545,sao paulo,SP
"01217",-23.53209142853021,-46.64879785720466,sao paulo,SP
"01238",-23.54143969441404,-46.660078121559266,sao paulo,SP
"01211",-23.537452693865774,-46.64923484984706,sao paulo,SP
"01240",-23.5429907016274,-46.66122404495359,sao paulo,SP
"01227",-23.552902455738884,-46.66146293782105,sao paulo,SP
"01206",-23.530509084367285,-46.6467977628254,sao paulo,SP
"01257",-23.54282661532686,-46.68766584999129,sao paulo,SP
"01223",-23.543912503750906,-46.645253444630384,sao paulo,SP
"01223",-23.54456449624909,-46.65143174562871,sao paulo,SP
"01230",-23.541453553880487,-46.65869187785594,sao paulo,SP
"01252",-23.5407701740147,-46.680370223844385,são paulo,SP
"01242",-23.545368869553922,-46.66367868151653,sao paulo,SP
"01226",-23.5412626902591,-46.654883460586326,sao paulo,SP
"01225",-23.54002526894223,-46.649728283513184,sao paulo,SP
"01218",-23.529398689422372,-46.64386068720067,são paulo,SP
"01233",-23.532868152374615,-46.66033569525076,são paulo,SP
"01216",-23.529254427145244,-46.646545677909835,sao paulo,SP
"01230",-23.53553877462639,-46.656553960182265,são paulo,SP
"01234",-23.537055499855768,-46.663617220526184,sao paulo,SP
"01202",-23.53661637468981,-46.64598586525474,sao paulo,SP
"01232",-23.53569825895891,-46.65827388787578,sao paulo,SP
"01258",-23.546408773241403,-46.689323363869775,são paulo,SP
"01230",-23.53754812101101,-46.659039684430724,sao paulo,SP
"01243",-23.547157626983633,-46.6597634403312,sao paulo,SP
"01229",-23.538050193173287,-46.65630037898899,sao paulo,SP
"01223",-23.543829471002326,-46.64828211226845,sao paulo,SP
"01226",-23.535937121011013,-46.6531078462404,sao paulo,SP
"01248",-23.546827634196994,-46.668361636274454,são paulo,SP
"01222",-23.545899995556603,-46.651455518870115,sao paulo,SP
"01225",-23.540669570633064,-46.64867572370017,sao paulo,SP
"01230",-23.5335162902287,-46.656903996488786,são paulo,SP
"01233",-23.532868152374615,-46.66033569525076,sao paulo,SP
"01231",-23.539277294477458,-46.65761321065844,sao paulo,SP
"01240",-23.541704181804988,-46.66147606440064,sao paulo,SP
"01222",-23.54664904830049,-46.650639524986964,sao paulo,SP
"01234",-23.542355556754597,-46.66524875618895,são paulo,SP
"01257",-23.540529142939555,-46.686399103381646,sao paulo,SP
"01222",-23.54579024562871,-46.650363967251415,sao paulo,SP
"01258",-23.54355646543374,-46.687304465606616,sao paulo,SP
"01250",-23.548530237030377,-46.67290426256561,sao paulo,SP
"01228",-23.54467160343472,-46.65713680171736,sao paulo,SP
"01255",-23.547179860118852,-46.681212267845716,são paulo,SP
"01227",-23.537290117980763,-46.654430898128204,sao paulo,SP
"01238",-23.544209179843083,-46.65510381404008,sao paulo,SP
"01224",-23.540509497922532,-46.651221455594644,sao paulo,SP
"01259",-23.543099392723217,-46.682907385105814,são paulo,SP
"01227",-23.55387281072185,-46.662400216198364,são paulo,SP
"01233",-23.532868152374615,-46.66033569525076,são paulo,SP
"01219",-23.5405553052975,-46.645408172369905,sao paulo,SP
"01254",-23.54688862254023,-46.67860542838598,sao paulo,SP
"01205",-23.53006074937962,-46.64720378296492,sao paulo,SP
"01224",-23.54164848542905,-46.65280486372555,sao paulo,SP
"01226",-23.537334667493838,-46.651214970713866,sao paulo,SP
"01227",-23.553117481274107,-46.66168343782106,sao paulo,SP
"01258",-23.54098422508515,-46.6854768012868,sao paulo,SP
"01228",-23.54839279655493,-46.659018341392965,sao paulo,SP
"01209",-23.541877100467456,-46.643287321541884,sao paulo,SP
"01220",-23.543504999999996,-46.645504010531575,sao paulo,SP
"01233",-23.53297239133824,-46.66050905245541,sao paulo,SP
"01246",-23.555064928674444,-46.66657827976228,sao paulo,SP
"01239",-23.548930281435723,-46.65745564847949,sao paulo,SP
"01238",-23.540840832361937,-46.650614537191984,sao paulo,SP
"01229",-23.540481838190317,-46.657089790870764,sao paulo,SP
"01244",-23.5472625364995,-46.66049466235795,sao paulo,SP
"01231",-23.537974107132555,-46.661129999999986,sao paulo,SP
"01223",-23.54383056174625,-46.646089994171604,sao paulo,SP
"01239",-23.550266149027742,-46.65841287927745,sao paulo,SP
"01246",-23.555026444918838,-46.668882352213004,sao paulo,SP
"01259",-23.543099392723217,-46.682907385105814,são paulo,SP
"01249",-23.548665520399325,-46.67358385261703,sao paulo,SP
"01254",-23.541353224536888,-46.682240861648054,são paulo,SP
"01259",-23.540966738271116,-46.684774556062116,são paulo,SP
"01219",-23.540223573951273,-46.645277138092126,sao paulo,SP
"01240",-23.540788110190977,-46.66163950124075,sao paulo,SP
"01249",-23.54756594892955,-46.66977043395457,sao paulo,SP
"01226",-23.5367555342778,-46.6532435954758,sao paulo,SP
"01248",-23.54715169747246,-46.66892124424373,sao paulo,SP
"01243",-23.547773692480796,-46.65832072162271,sao paulo,SP
"01202",-23.53678960698832,-46.64576917470719,sao paulo,SP
"01245",-23.548698,-46.66426202164009,sao paulo,SP
"01211",-23.53775281626178,-46.64828925797796,sao paulo,SP
"01244",-23.549377861503842,-46.66061205008949,sao paulo,SP
"01216",-23.53597285667968,-46.651407002063245,sao paulo,SP
"01227",-23.55387281072185,-46.662400216198364,sao paulo,SP
"01240",-23.545252612556908,-46.65530093311786,sao paulo,SP
"01224",-23.540866522621027,-46.64974331848347,sao paulo,SP
"01233",-23.53508762170351,-46.66153616264639,são paulo,SP
"01218",-23.53151235913791,-46.6507152917075,sao paulo,SP
"01243",-23.547346626983625,-46.659313440331196,sao paulo,SP
"01225",-23.538960796554925,-46.651205362888824,sao paulo,SP
"01227",-23.537290101005617,-46.6544308936015,sao paulo,SP
"01243",-23.547139333891145,-46.661593196635735,são paulo,SP
"01229",-23.540367384124878,-46.65900446502971,sao paulo,SP
"01254",-23.54082191035259,-46.68239360560333,sao paulo,SP
"01229",-23.538706271163928,-46.65644576741301,sao paulo,SP
"01230",-23.53540377462639,-46.65645496018229,sao paulo,SP
"01236",-23.54553018818163,-46.66904927240468,são paulo,SP
"01202",-23.53315741993187,-46.64874572176692,sao paulo,SP
"01258",-23.54608375659299,-46.68902826089215,sao paulo,SP
"01244",-23.547793232586976,-46.66064289549317,são paulo,SP
"01238",-23.544087903975946,-46.655550602140885,sao paulo,SP
"01232",-23.53651535276127,-46.655953266028035,sao paulo,SP
"01222",-23.545494603990612,-46.64436299999999,sao paulo,SP
"01242",-23.54663927338563,-46.65780431127012,sao paulo,SP
"01239",-23.550266149027742,-46.65841287927745,sao paulo,SP
"01227",-23.547714031419513,-46.65858756880212,sao paulo,SP
"01223",-23.54377048514058,-46.6485429970858,sao paulo,SP
"01232",-23.537456601448397,-46.661843498615006,sao paulo,SP
"01245",-23.547914025535217,-46.66427303274859,sao paulo,SP
"01224",-23.542082497085815,-46.653203985573285,sao paulo,SP
"01203",-23.538429554821363,-46.64345602138028,sao paulo,SP
"01228",-23.553517233135235,-46.662141823763605,sao paulo,SP
"01230",-23.536584450458758,-46.65725038190317,sao paulo,SP
"01221",-23.542028947544576,-46.648811488891496,sao paulo,SP
"01229",-23.536212893704164,-46.655596965433745,são paulo,SP
"01220",-23.542343444630372,-46.646473499999985,sao paulo,SP
"01236",-23.54020568716605,-46.66623680481933,sao paulo,SP
"01258",-23.54608375659299,-46.68902826089215,sao paulo,SP
"01224",-23.541131231750246,-46.6520809185469,são paulo,SP
"01214",-23.537194145161255,-46.64330786288881,sao paulo,SP
"01258",-23.544951443793657,-46.68830695060298,são paulo,SP
"01226",-23.537334667493838,-46.651214970713866,sao paulo,SP
"01233",-23.537210510964268,-46.66257653788446,sao paulo,SP
"01232",-23.535075415488475,-46.659623034277786,sao paulo,SP
"01222",-23.545493863725536,-46.65029304717532,sao paulo,SP
"01238",-23.543897741329538,-46.65162344947782,sao paulo,SP
"01209",-23.541698074932228,-46.64299482154188,sao paulo,SP
"01228",-23.549293519562607,-46.65947619929011,sao paulo,SP
"01215",-23.534826589791635,-46.64635511726011,sao paulo,SP
"01229",-23.539120271163934,-46.65659223466443,são paulo,SP
"01255",-23.54672262860363,-46.68140007144644,sao paulo,SP
"01259",-23.539298417421712,-46.687317040654435,sao paulo,SP
"01233",-23.5355196217035,-46.6617487209302,sao paulo,SP
"01256",-23.54618655926476,-46.68351106079396,são paulo,SP
"01234",-23.536502570633054,-46.66333765543304,sao paulo,SP
"01226",-23.537022390789975,-46.65170941993187,sao paulo,SP
"01214",-23.54102095781635,-46.64656509934226,sao paulo,SP
"01216",-23.535209074932226,-46.650364847077114,sao paulo,SP
"01255",-23.545355437965277,-46.682188413122546,sao paulo,SP
"01215",-23.53330799999999,-46.6428375,são paulo,SP
"01222",-23.54633267638063,-46.65032153996195,são paulo,SP
"01228",-23.54467160343472,-46.65713680171736,sao paulo,SP
"01232",-23.537702693029058,-46.652874496249076,sao paulo,SP
"01239",-23.546781576461434,-46.656499734952895,sao paulo,SP
"01209",-23.53911223535693,-46.6389686312828,sao paulo,SP
"01239",-23.550266149027742,-46.65841287927745,sao paulo,SP
"01218",-23.529707873997317,-46.647816087425696,são paulo,SP
"01258",-23.547156999163274,-46.687134582578274,sao paulo,SP
"01221",-23.545889329447746,-46.64900098557327,sao paulo,SP
"01224",-23.54167247821568,-46.651972196087485,sao paulo,SP
"01217",-23.533343371083127,-46.65062422370017,sao paulo,SP
"01224",-23.541564489035725,-46.6536097456287,sao paulo,SP
"01230",-23.537998424923543,-46.65766948404407,sao paulo,SP
"01223",-23.54461450375091,-46.65143236372555,sao paulo,SP
"01228",-23.553517149316203,-46.662141823763605,são paulo,SP
"01226",-23.537014575076455,-46.653377930059435,sao paulo,SP
"01226",-23.53668339800333,-46.652147952680444,sao paulo,SP
"01238",-23.543096289774258,-46.65767499446008,sao paulo,SP
"01229",-23.540900658607026,-46.65773332278264,sao paulo,SP
"01239",-23.548930281435723,-46.65745564847949,sao paulo,SP
"01238",-23.543897741329538,-46.65162344947782,sao paulo,SP
"01206",-23.536628979456438,-46.64220961197997,sao paulo,SP
"01258",-23.545856807663434,-46.6888702425703,sao paulo,SP
"01226",-23.537195758814683,-46.65149936594724,sao paulo,SP
"01240",-23.545427416873455,-46.654762636274455,sao paulo,SP
"01243",-23.547773692480796,-46.65832072162271,sao paulo,SP
"01234",-23.536042596168276,-46.66310921371685,sao paulo,SP
"01232",-23.54006879156327,-46.66146121870852,são paulo,SP
"01227",-23.552902455738884,-46.66146293782105,sao paulo,SP
"01244",-23.550313285042403,-46.660688654452095,sao paulo,SP
"01244",-23.553357296699158,-46.662941556754596,sao paulo,SP
"01229",-23.539499790726545,-46.660399816261766,sao paulo,SP
"01209",-23.540729963085706,-46.64250834531055,sao paulo,SP
"01231",-23.53314367415894,-46.658078601448395,sao paulo,SP
"01236",-23.543724897310845,-46.66694175339034,sao paulo,SP
"01225",-23.53915490951587,-46.650044576749885,sao paulo,SP
"01229",-23.53824886372554,-46.65636918872989,sao paulo,SP
"01230",-23.541278290870775,-46.65861488827982,sao paulo,SP
"01240",-23.54343544047544,-46.66032587301636,sao paulo,SP
"01234",-23.537055499855768,-46.663617220526184,sao paulo,SP
"01239",-23.546485550926214,-46.65635926048813,são paulo,SP
"01258",-23.54456491534425,-46.68528499875925,sao paulo,SP
"01221",-23.546242445467104,-46.64865339647412,sao paulo,SP
"01239",-23.544602822090148,-46.655439348606315,sao paulo,SP
"01238",-23.54052443880199,-46.65050381848346,sao paulo,SP
"01232",-23.536737691095812,-46.655369868861435,são paulo,SP
"01254",-23.547738447400345,-46.68011119790514,sao paulo,SP
"01201",-23.53533101970684,-46.64824164363204,sao paulo,SP
"01230",-23.536377450458755,-46.657191881903174,sao paulo,SP
"01235",-23.53408084762538,-46.66306879753587,sao paulo,SP
"01257",-23.54376273128144,-46.68884885374371,sao paulo,SP
"01244",-23.548171285042397,-46.660731585752266,sao paulo,SP
"01230",-23.541453553880487,-46.65869187785594,são paulo,SP
"01209",-23.53911223535693,-46.6389686312828,sao paulo,SP
"01244",-23.553357296699158,-46.662941556754596,sao paulo,SP
"01230",-23.539663173466437,-46.65818240022502,são paulo,SP
"01202",-23.53150379877663,-46.64989862891685,sao paulo,SP
"01229",-23.53786484929881,-46.66259214308378,sao paulo,SP
"01209",-23.540729963085706,-46.64250834531055,sao paulo,SP
"01223",-23.543735510964265,-46.65415427699233,são paulo,SP
"01229",-23.540146606440057,-46.65691542783773,sao paulo,SP
"01222",-23.545432561746257,-46.64599087898898,sao paulo,SP
"01238",-23.540840832361937,-46.650614537191984,sao paulo,SP
"01240",-23.54146790841934,-46.66214118621972,são paulo,SP
"01259",-23.543099392723217,-46.682907385105814,sao paulo,SP
"01209",-23.542874622540232,-46.64471516833055,sao paulo,SP
"01238",-23.54143969441404,-46.660078121559266,sao paulo,SP
"01223",-23.544713536211027,-46.6448617456287,sao paulo,SP
"01202",-23.53780512960935,-46.64490920315662,sao paulo,SP
"01233",-23.53658579156327,-46.66220443658031,sao paulo,SP
"01221",-23.542797478215682,-46.648421612268436,sao paulo,SP
"01226",-23.536547559813012,-46.65306456994057,sao paulo,SP
"01212",-23.537493461278807,-46.64005699209414,sao paulo,SP
"01221",-23.54274950346245,-46.6483494970858,sao paulo,SP
"01258",-23.542464374401355,-46.68653533793052,sao paulo,SP
"01224",-23.54263548903572,-46.655031577990655,são paulo,SP
"01232",-23.53686336718799,-46.654695131138574,sao paulo,SP
"01221",-23.54278847821569,-46.64581940743838,são paulo,SP
"01258",-23.546137086040726,-46.687667699694146,sao paulo,SP
"01244",-23.54590527560733,-46.66000312003006,sao paulo,SP
"01223",-23.544664554532897,-46.64806974271451,sao paulo,SP
"01232",-23.535876741041086,-46.65778061212423,sao paulo,SP
"01231",-23.536429155981295,-46.659573450458765,sao paulo,SP
"01223",-23.543881438253745,-46.64608211518262,são paulo,SP
"01242",-23.54677167554392,-46.6573782470137,sao paulo,SP
"01213",-23.53696262891686,-46.640957327370266,sao paulo,SP
"01225",-23.540617503757012,-46.64834163525374,sao paulo,SP
"01236",-23.545219370506207,-46.66756016417561,sao paulo,SP
"01257",-23.542801347452485,-46.687628123896545,sao paulo,SP
"01230",-23.53523126533555,-46.65624154371284,sao paulo,SP
"01233",-23.540598554821358,-46.66294933651687,sao paulo,SP
"01259",-23.540478086877442,-46.68836885581969,sao paulo,SP
"01232",-23.537338543164594,-46.662121524150244,sao paulo,SP
"01232",-23.53556726172888,-46.660446702464114,sao paulo,SP
"01236",-23.541874458797306,-46.6672391708407,sao paulo,SP
"01239",-23.544602822090148,-46.655439348606315,são paulo,SP
"01225",-23.540617503757012,-46.64834163525374,sao paulo,SP
"01230",-23.5343822637038,-46.657647876697986,são paulo,SP
"01231",-23.53969667998732,-46.65616806633389,sao paulo,SP
"01244",-23.55285354815626,-46.66247185928214,são paulo,SP
"01258",-23.54139676770148,-46.685696705926574,sao paulo,SP
"01258",-23.547156999163274,-46.687134582578274,sao paulo,SP
"01238",-23.54339898029315,-46.65151833472787,sao paulo,SP
"01223",-23.5437674454671,-46.6500645313636,sao paulo,SP
"01226",-23.537195758814683,-46.65149936594724,sao paulo,SP
"01232",-23.53710774937962,-46.65398909186911,sao paulo,SP
"01226",-23.53976523313524,-46.65290234929883,sao paulo,SP
"01224",-23.542684470713862,-46.651962525535225,sao paulo,SP
"01234",-23.53498262891687,-46.662559673754885,sao paulo,SP
"01243",-23.548596077702182,-46.65609053996194,sao paulo,SP
"01240",-23.54613154316459,-46.65326102415025,sao paulo,SP
"01238",-23.54195269441404,-46.65931762155928,sao paulo,SP
"01223",-23.54374345268047,-46.652444193173295,sao paulo,SP
"01243",-23.54703357591318,-46.66005241479598,sao paulo,SP
"01212",-23.537609486814027,-46.64022905037796,sao paulo,SP
"01227",-23.55387281072185,-46.662400216198364,sao paulo,SP
"01209",-23.540120706359254,-46.64043681043339,sao paulo,SP
"01233",-23.53840290091753,-46.663086002077456,sao paulo,SP
"01229",-23.540481838190317,-46.657089790870764,sao paulo,SP
"01201",-23.535754344711183,-46.65300535720467,sao paulo,SP
"01240",-23.542522208436722,-46.66288042535622,sao paulo,SP
"01219",-23.540384446047522,-46.64497948961363,sao paulo,SP
"01256",-23.548154323330902,-46.68216435706044,são paulo,SP
"01223",-23.54463347821568,-46.650941863725535,sao paulo,SP
"01202",-23.530757909515867,-46.6504908322177,sao paulo,SP
"01240",-23.54343544047544,-46.66032587301636,sao paulo,SP
"01214",-23.53999726087134,-46.646297043368676,sao paulo,SP
"01228",-23.537361918456266,-46.65445004492167,sao paulo,SP
"01221",-23.54672139494492,-46.6474843247159,sao paulo,SP
"01227",-23.55369281072185,-46.66223265791455,sao paulo,SP
"01250",-23.548387107680814,-46.67146878879332,sao paulo,SP
"01224",-23.540212645017025,-46.65274869983837,sao paulo,SP
"01232",-23.538268634745243,-46.65214549624907,sao paulo,SP
"01221",-23.542789452680463,-46.648620502914184,sao paulo,SP
"01231",-23.538972562034722,-46.66030514403607,sao paulo,SP
"01250",-23.5471917618731,-46.67246790048484,sao paulo,SP
"01258",-23.544951443793657,-46.68830695060298,sao paulo,SP
"01220",-23.544863444630376,-46.645551996104864,sao paulo,SP
